score,content,label,content_len,content_clean,content_token,cluster,tsne_x,tsne_y
4,배송도진짜 빠르고 셔링도 예쁘게 잡혀있어서 기분좋게 입고 다녀왔어요!,1,38,배송도진짜 빠르고 셔링도 예쁘게 잡혀있어서 기분좋게 입고 다녀왔어요,배송 진짜 빠르다 셔링 예쁘다 잡히다 기분 좋다 입다 다녀오다,2,0.5648815,2.6393628
2,너무얇아요.(-_-)(-_-)(-_-),0,21,너무얇아요,얇다,3,1.4218744,-1.9202532
5,ㄷ배송도 빠르고 편리합니다,1,14,배송도 빠르고 편리합니다,배송 빠르다 편리하다,2,-0.23214674,3.436875
5,너무너무 착한가격에 빠른 배송 무척감사합니다~ 번창하세요~^0^,1,35,너무너무 착한가격에 빠른 배송 무척감사합니다 번창하세요 0,착하다 가격 빠르다 배송 무척 감사하다 번창 하다,2,-0.96419966,2.7643955
5,재구매 처음에 하나사고 맘에들어서 8개샀네요 잘입을게요,1,30,재구매 처음에 하나사고 맘에들어서 8개샀네요 잘입을게요,재다 처음 하나 사고 맘 들어서다 개 사다 이다,3,-0.6082159,0.70108354
5,가성비 좋은 티 구매해서 좋네요,1,17,가성비 좋은 티 구매해서 좋네요,가성 비 좋다 티 구매 하다 좋다,0,-0.7106762,2.0873642
2,가격대비 성능은좋아요 불량확인잘하세요! 한번교환함,0,27,가격대비 성능은좋아요 불량확인잘하세요 한번교환함,가격 대비 성능 좋다 불량 확인 자다 한번 교환 함,3,1.9424134,1.5988692
1,그냥그래요 딱 그가격만큼,0,13,그냥그래요 딱 그가격만큼,그냥 그렇다 가격,3,-0.87837076,-3.140758
5,돌 아가잘먹어요,1,8,돌 아가잘먹어요,돌 아가 먹다,1,-2.4924884,-0.029154768
4,"크림은 원래사용하던거라 재주문이에요, 토너도 기대해봅니다",1,31,크림은 원래사용하던거라 재주문이에요 토너도 기대해봅니다,크림 원래 사용 하다 재 주문 토너 기대 해보다,0,0.725897,0.21547246
2,유산균이 저랑 잘 안맞는 듯하네요,0,18,유산균이 저랑 잘 안맞는 듯하네요,유산균 저 자다 맞다 듯 하다,0,2.588392,-1.9663702
5,"건조한 신생아 얼굴에도 굿이에요. 바른지 하루 만에도 눈에띄는 효과가 있었어요. 붉은기 바로 가라앉고, 무엇보다 촉촉하니 아주 쫀쫀해지고, 수딩젤 또한 열 내려주는 역할을 제대로 하네요. 피부 건조하고 태열 올라왔던 때와 오늘 사진 첨부합니다!",1,136,건조한 신생아 얼굴에도 굿이에요 바른지 하루 만에도 눈에띄는 효과가 있었어요 붉은기 바로 가라앉고 무엇보다 촉촉하니 아주 쫀쫀해지고 수딩젤 또한 열 내려주는 역할을 제대로 하네요 피부 건조하고 태열 올라왔던 때와 오늘 사진 첨부합니다,건조하다 신생아 얼굴 굿 바르다 하루 만 눈 띄다 효과 있다 붉다 바로 가라앉다 무엇 촉촉하다 아주 쫀쫀 하다 수딩젤 또한 열 내다 역할 제대로 하다 피부 건조하다 태열 올라오다 때 오늘 사진 첨부 하다,3,1.7350122,-0.6083901
2,사지마세요 .,0,7,사지마세요,사지 말다,3,-1.7895361,-3.051832
4,좋아여 항상 사는데 여기가 제일 싸요 배송도 빨라서 자주 애용하고 있습니다. 많이 파세요 뭐라고 써야 50자가 다 채워지지,1,68,좋아여 항상 사는데 여기가 제일 싸요 배송도 빨라서 자주 애용하고 있습니다 많이 파세요 뭐라고 써야 50자가 다 채워지지,좋다 항상 살다 여기 제일 싸다 배송 빨 자주 애용 있다 파다 뭐라다 써다 자가 채우다,3,-1.2766981,1.1938328
4,배송빠릅니다 작업은 쪼금 힘들긴 한데 좋아요,1,24,배송빠릅니다 작업은 쪼금 힘들긴 한데 좋아요,배송 빠르다 작업 쪼금 힘들다 좋다,2,-0.13198915,3.3532913
5,나옹? 알로라 리전폼 나옹이는 호불호가 갈릴 듯하지만 제법 통통하니 귀여워서 만족감이 높습니다.,1,53,나옹 알로라 리전폼 나옹이는 호불호가 갈릴 듯하지만 제법 통통하니 귀여워서 만족감이 높습니다,나옹 알 로라 리전 폼 나옹 호불호 갈릴 듯 하다 제법 통통하다 귀엽다 만족감 높다,3,2.6473374,0.57984823
5,사무실 바닥 공사중인데 너무 좋네요,1,19,사무실 바닥 공사중인데 너무 좋네요,사무실 바닥 공사 좋다,3,1.4335673,2.0297685
1,한달도 안되서 발열난다고 무선충전 자동 차단되고 너무 불편하네요 차단되면 무선충전이 안된답니다..,0,54,한달도 안되서 발열난다고 무선충전 자동 차단되고 너무 불편하네요 차단되면 무선충전이 안된답니다,달도 안되다 발열 나다 무선 충전 자동 차단 되다 불편하다 차단 되다 무선 충전 안되다,3,-0.21148154,-1.8395361
1,^^ㅣ발 장난하는거도 아니고 새상품인데 잔기스 미친듯이 많고 뜯자마자 비닐 뜯겨져있는건 뭐냐 ㅋㅋ 사진보다 훨씬 구닥다리 같이생겼고 참나 ㅋㅋㅋ 이따위로 잔기스 많고 하자있는 제품은 첨본다,0,105,발 장난하는거도 아니고 새상품인데 잔기스 미친듯이 많고 뜯자마자 비닐 뜯겨져있는건 뭐냐 사진보다 훨씬 구닥다리 같이생겼고 참나 이따위로 잔기스 많고 하자있는 제품은 첨본다,발 장난 하다 아니다 상품 잔기스 미치다 많다 뜯다 비닐 뜯기다 뭐 사진 닥 다리 생기다 참나 로 잔기스 많다 하다 제품 보다,0,-0.008962463,-0.23567306
5,좋아요좋아!!더 주문할거에요!🥰,1,17,좋아요좋아 더 주문할거에요,좋다 좋다 더 주문 하다,0,1.5094045,2.7387266
2,늦은 배송과 넘짧은 유통기간에..놀람,0,20,늦은 배송과 넘짧은 유통기간에 놀람,늦다 배송 넘다 짧다 유통기간 놀람,3,-1.4240407,-1.4305687
1,1+1+1구매해보았는데 역시 실망 완전별로임,0,24,1 1 1구매해보았는데 역시 실망 완전별로임,구매 해보다 역시 실망 완전 별로 임,3,0.25650397,-2.1722388
5,배송도빠르고 아가가 잘걷네요,1,15,배송도빠르고 아가가 잘걷네요,배송 빠르다 아가 걷다,2,-0.25306278,3.3472733
4,향이 좋아요 맘에 들어요,1,13,향이 좋아요 맘에 들어요,향 좋다 맘 들다,3,3.1397717,2.0308516
2,가격이 저렴하다 보니 아무래도 만져보면 소재 느낌이 아쉽습니다. 어깨부분도 조금 어색하네요. 하징산 저렴한 가격에 쉽게 입을수 있다는 장점으로 한두계절은 잘 입을것 같습니다,0,96,가격이 저렴하다 보니 아무래도 만져보면 소재 느낌이 아쉽습니다 어깨부분도 조금 어색하네요 하징산 저렴한 가격에 쉽게 입을수 있다는 장점으로 한두계절은 잘 입을것 같습니다,가격 저렴하다 보다 만지다 보다 소재 느낌 아쉽다 어깨 부분 조금 어색하다 징산 저렴하다 가격 쉬다 이다 있다 장점 계절 자다 이다 같다,3,0.80362415,1.2161301
2,잘 안퍼집니다... 하겐다즈는 잘안퍼지는데 다른 소프트 아이스크림은 잘 퍼질까요? 다른 스쿱 다시 사야해요 ㅠ,0,61,잘 안퍼집니다 하겐다즈는 잘안퍼지는데 다른 소프트 아이스크림은 잘 퍼질까요 다른 스쿱 다시 사야해요,자다 퍼지다 하겐다즈 잘알다 다른 소프트 아이스크림 자다 퍼지다 요 다른 스쿱 다시 사다 해,3,-0.001768495,0.27558
4,바람이 빠진후에나 확인 가능했던게 조금씩빠지는 걸 미리알수 있어서 좋다.,1,40,바람이 빠진후에나 확인 가능했던게 조금씩빠지는 걸 미리알수 있어서 좋다,바람 빠지다 후 확인 가능하다 빠지다 걸 미리 알다 있다 좋다,3,0.23548266,0.050604753
2,시간완료 소리가 너무 커요. 소리 크기 조절이 안되서 불편합니다,0,35,시간완료 소리가 너무 커요 소리 크기 조절이 안되서 불편합니다,시간 완료 소리 크다 소리 크기 조절 안되다 불편하다,3,1.1613232,-0.35184786
5,제품 정확하게 잘 받았습니다.,1,16,제품 정확하게 잘 받았습니다,제품 정확하다 자다 받다,3,-0.9867151,1.9623466
4,새상품으로 빌리려다가 물건이 없어서 쓰던제품을 빌리게되었는데 새상품처럼 너무 깨끗하내요~~배송도 다음날 바로 받아서 넘 좋았어요~아직 아기가 밀고다니지는못하지만 앉아있기를 거부하진않아서 잘 쓰고 있어요^^ 감사합니다,1,120,새상품으로 빌리려다가 물건이 없어서 쓰던제품을 빌리게되었는데 새상품처럼 너무 깨끗하내요 배송도 다음날 바로 받아서 넘 좋았어요 아직 아기가 밀고다니지는못하지만 앉아있기를 거부하진않아서 잘 쓰고 있어요 감사합니다,상품 빌리다 물건 없다 쓰다 제품 빌리다 되어다 상품 깨끗하다 배송 다음 날 바로 받다 넘다 좋다 아기 밀다 지다 앉다 있다 거부 하다 않다 자다 쓰다 있다 감사하다,3,-0.16119187,1.1204771
2,향이 약각 독한거 같긴하지만 괜찮은듯 하네요 오래가진않아요,0,32,향이 약각 독한거 같긴하지만 괜찮은듯 하네요 오래가진않아요,향 각 독하다 같다 괜찮다 듯 하다 가지다 않다,3,1.3583685,0.30630445
5,생각보다 가방이 가볍고 수납공간이 많아서 좋아요,1,26,생각보다 가방이 가볍고 수납공간이 많아서 좋아요,생각 가방 가볍다 수납 공간 많다 좋다,3,2.3819537,0.8569558
4,맘에들어요! 생각보다 작은 편인데 괜찮아요!,1,24,맘에들어요 생각보다 작은 편인데 괜찮아요,맘 들다 생각 작다 편 괜찮다,3,1.8565319,-0.36435962
4,광택있고 부드러워요.,1,11,광택있고 부드러워요,광택 있다 부드럽다,3,0.3558205,1.601281
1,올뉴쏘렌토에 장착했음. 별 소용이 없고 조잡함. 실내가 지져분해지고 좁아짐. 그리고 선반위에 물건도 잘 올려놓지않음. 집사람도 떼어버리라고 아우성임. 그래서 버렸음,0,91,올뉴쏘렌토에 장착했음 별 소용이 없고 조잡함 실내가 지져분해지고 좁아짐 그리고 선반위에 물건도 잘 올려놓지않음 집사람도 떼어버리라고 아우성임 그래서 버렸음,뉴 쏘렌토 장 착하다 별 소용 없다 조잡하다 실내 지지다 분하다 좁다 짐 선반 위 물건 자다 올려놓다 않다 집사람 떼다 버리다 아우성 임 버리다,3,0.3428777,-0.77549696
4,나쁘지않아요근데향이 호불호가갈릴거같네위,1,21,나쁘지않아요근데향이 호불호가갈릴거같네위,나쁘다 않다 향 호불호 갈리다 같다 위,3,2.6780534,-1.1682999
2,아쉬워요 ~ 돈 더 주고 좋은 물건사세요~,0,23,아쉬워요 돈 더 주고 좋은 물건사세요,아쉽다 돈 더 주다 좋다 물건 사다,3,0.091901764,1.9593443
5,괜찮은거같아요 ㅎㅁ,1,10,괜찮은거같아요,괜찮다 거 같다,3,1.3506349,0.8840577
5,좋아용 네이버 페이로도 구입가능해서 공짜로 커피 먹는 기분이예요 홍홍 그리고 바로 문자 보내주시고 적극 추천해요!,1,63,좋아용 네이버 페이로도 구입가능해서 공짜로 커피 먹는 기분이예요 홍홍 그리고 바로 문자 보내주시고 적극 추천해요,좋다 네이버 페이 도 구입 가능하다 공짜 커피 먹다 기분 홍홍 바로 문자 보내다 적극 추천 하다,0,0.60217327,1.3549049
4,그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼,1,36,그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼그냥그럼,럼 럼 럼 럼 럼 럼 럼 럼 럼,3,0.28014034,0.09099774
2,육수에끝맛이제입맛에는쓴맛이나네요 무김치는너무빙초산을많이넣으셨더라구요 배송도빠르지도않고저는추천하고싶지않아요 마트에평양냉면이 .....,0,73,육수에끝맛이제입맛에는쓴맛이나네요 무김치는너무빙초산을많이넣으셨더라구요 배송도빠르지도않고저는추천하고싶지않아요 마트에평양냉면이,육수 끝맛 입맛 쓴맛 요 무 김치 빙초산 넣다 배송 빠르다 않다 저 추천 싶다 않다 마트 평양 냉면,2,0.10375788,2.8933938
1,그냥 저냥 하는 제푸이네요,0,14,그냥 저냥 하는 제푸이네요,그냥 저 하다 제 푸다,0,-0.6662234,-2.2938883
2,깔끔한 상품 부탁드렸는데 알았다는 말만하고 의자 앉는부분에 떡하니 빨간색 칠이 묻어있었음,0,49,깔끔한 상품 부탁드렸는데 알았다는 말만하고 의자 앉는부분에 떡하니 빨간색 칠이 묻어있었음,깔끔하다 상품 부탁드리다 알다 말 의자 앉다 부분 빨간색 칠이 묻다,3,-0.807923,-1.2516601
4,모바일 상품권 편의성 최고. 네이버 페페이를 이용해서 구매하면 속도도 빠르고~적립도 되고 되게 좋은것 같아용여러분도 많이 이용해 보세요,1,75,모바일 상품권 편의성 최고 네이버 페페이를 이용해서 구매하면 속도도 빠르고 적립도 되고 되게 좋은것 같아용여러분도 많이 이용해 보세요,모바일 상품권 편의 최고 네이버 페페 이용 하다 구매 하다 속도 빠르다 적립 되다 좋다 것 같다 여러분 이용 하다 보다,0,-0.63254046,1.1863561
2,위치를 맞추기 어렵네요,0,12,위치를 맞추기 어렵네요,위치 맞추다 어렵다,3,0.2458527,-0.26799813
5,이걸루 차관리 잘해볼라고요~,1,15,이걸루 차관리 잘해볼라고요,이걸루 차 관리 해보다,3,1.0133748,-0.23827486
5,배송 빠르고 잘 받았습니다. 아이들이 좋아할 것 같아요.,1,31,배송 빠르고 잘 받았습니다 아이들이 좋아할 것 같아요,배송 빠르다 자다 받다 아이 좋아하다 것 같다,2,-2.6194701,1.5307348
2,욕실에 안붙어요,0,8,욕실에 안붙어요,욕실 붙다,3,0.58637595,-2.8841808
2,타이유식 대 간이 세요,0,12,타이유식 대 간이 세요,이유식 대다 간이,3,0.06797903,1.4788766
5,선물보내드렸는데 좋다고 하시네요 감사합니다,1,23,선물보내드렸는데 좋다고 하시네요 감사합니다,선물 보내다 드리다 좋다 하다 감사하다,0,-0.9235225,1.0423541
5,재구매 실색깔도 이쁘고 잼있게 만들었어요 또 구매해서 다른거 만들어보려구요~~^^,1,45,재구매 실색깔도 이쁘고 잼있게 만들었어요 또 구매해서 다른거 만들어보려구요,재다 실 색깔 이쁘다 재다 만들다 또 구매 하다 다르다 만들다 보다,0,-0.64697367,0.9810269
1,뚜껑이 절대 안열리네요,0,12,뚜껑이 절대 안열리네요,뚜껑 절대 열리다,3,-0.10309278,-1.6294241
5,양도 많고 향기도 좋고 린스 질도 좋아요~ 아이 머리가 까칠해서 써봤는데 부들부들 아이도 좋아하네요 첨 써봤는데 다른 제품도 좋을꺼같아서 써볼려구요,1,82,양도 많고 향기도 좋고 린스 질도 좋아요 아이 머리가 까칠해서 써봤는데 부들부들 아이도 좋아하네요 첨 써봤는데 다른 제품도 좋을꺼같아서 써볼려구요,양도 많다 향기도 좋다 린스 질도 좋다 아이 머리 까칠하다 써다 보다 부들부들 아이 좋아하다 써다 보다 다른 제품 좋다 같다 써다 보다 구,3,2.4719672,-0.116670586
5,진짜 맛있어요 레드와인 스테이크 진짜 맛있어요~ 소스도 맛있고 가니쉬도 완벽해서 마치 레스토랑에서 먹는 느낌이였어요~,1,65,진짜 맛있어요 레드와인 스테이크 진짜 맛있어요 소스도 맛있고 가니쉬도 완벽해서 마치 레스토랑에서 먹는 느낌이였어요,진짜 맛있다 레드와인 스테이크 진짜 맛있다 소스 맛있다 가니쉬 완벽하다 마치 레스토랑 먹다 느끼다,1,-1.9153376,0.47331837
5,이번에 처음 주문해봤는데 가격에 비해서 퀄리티가 너무 좋아요ㅠㅠㅠ 각인도 너무 이쁘게 잘됐어욯ㅎ 너무 마음에 들어서 다른 친구들한테도 추천했어요!!,1,82,이번에 처음 주문해봤는데 가격에 비해서 퀄리티가 너무 좋아요 각인도 너무 이쁘게 잘됐어욯 너무 마음에 들어서 다른 친구들한테도 추천했어요,이번 처음 주문 해봤다 가격 비 하다 퀄리티 좋다 각인 이쁘다 돼다 욯 마음 들어서다 다른 친구 도 추천 하다,0,-0.024928717,0.7268179
