content,score,label,cluster,tsne_x,tsne_y,실제감성,군집명
그냔 사용 하는중입니다 ㅠ 천이 아니라서 아쉬워요,2,0,0,0.89390343,-1.5694202,부정,제품후기형
조아요오옹 리뷰가 넘 늦어버렸어요ㅠㅠ,5,1,3,-1.1995342,-1.3261127,긍정,일반감성형
별로에요 별로입니다 어쟈뉴터나져유자나폴타ㅏㅏㅓㅓㅗㅍㅍㅍㅊㅊㄹㅎㅎㅍㅊㅌ로ㅠㅍㅊㅌㅌ휴포ㅗㅗ훃츄ㅓ호ㅠㅍㅎ호,2,0,3,0.37348926,-2.5824645,부정,일반감성형
저렴하게 구매해서 잘쓰고있어요 화장실에서 전혀 미끄럽지않아서 너무좋아요!,5,1,0,0.1480681,1.4006978,긍정,제품후기형
굴이 너무 커서 회로 먹기엔 버거워서 전부쳐 먹었습니다 내생애에 이런굴은 첨입니다,2,0,1,-1.2099591,0.04884662,부정,식품카테고리
숟가락 너무 크네요! 어린이 숟가락으로 구입할걸 후회막심ㅠ,2,0,0,0.30646327,0.3822528,부정,제품후기형
샀는데 작동을 안해요... 포장지도 버렸고 그래서 그냥 반품도 못하고 냅뒀습니다,1,0,3,0.051741704,-0.7572685,부정,일반감성형
배송빠르군요 잘쓸께요 굿,1,0,2,-0.18438272,3.6371133,부정,배송중심
나사 연결 부위가 잘 맞지가 않구 그래서 조이는데 애먹었음..중국산은 역시나 중국산,2,0,1,2.6325226,-1.9600537,부정,식품카테고리
깔끔하게포장되어와서넘좋아요^^,5,1,3,-0.5710341,0.3892876,긍정,일반감성형
교환할까하다 귀찮아서 세탁했는데 잘 안지워지네요..... 받은 제품에 처음부터 바닥에 떨어져있는 듯한 검은 오염이 있었어요,1,0,0,-0.10735614,-0.3657852,부정,제품후기형
재구매 좋아요 저번에도 샀는데 재구매했어요 레몬이 좋내요ㅋㅋ,4,1,0,-1.7907947,1.304622,긍정,제품후기형
바닷가가서 입어 봤는데 물도 들어오지 않고 좋아요. 배송 하루만에 완전 빠름..,5,1,2,0.9812927,-0.12643969,긍정,배송중심
천도좋고 배송도빠른편입니다~ 마음에들어요~^^*,5,1,2,3.3644001,1.403855,긍정,배송중심
다 녹아서 왔습니다 물같아요,1,0,3,-1.7055143,-1.4599178,부정,일반감성형
그런대로 양호했던 것 같았고요 양이 좀 부족하다생각되요,2,0,0,0.74598277,-0.08882155,부정,제품후기형
너무 좋아요ㅎㅎㅎ 계속 사고싶었눈데 드뎌 사네요?,5,1,3,0.003659059,0.85181695,긍정,일반감성형
다른거랑 섞어 먹긴 하지만 밥맛은 좋아요,4,1,1,-2.2039092,1.2341768,긍정,식품카테고리
다시는 안살서같아요..리뷰를 믿고 샀는데..,2,0,3,-1.220212,0.53640676,부정,일반감성형
컵하나가 불량으로 왔습니다.,1,0,3,-0.6120308,-0.56851786,부정,일반감성형
아무 보호 포장없이 와서 깃털하나 부러지고 led도 불량이예요 반품귀찮아 버리려구요,1,0,3,-0.26166674,-0.7992215,부정,일반감성형
충전속도 느리고... 시거잭 쇠부분이 헐거워서 운행중 스스로 기어나옴... 너무하네,1,0,3,-0.8025517,-2.0077097,부정,일반감성형
추천 그레이색으로 면 소재로 이불커버 구매하려구 인터넷 사이트를 뒤졌는데 가격 소재가 좋아 보여서 구입했는데 좋아요 ~ 정말 추천합니다.^^,5,1,0,0.31933898,0.94593275,긍정,제품후기형
재구매 말도안돼...부모님집이랑 우리집....저번에 두판씩 사서 먹었는데... 그땐 분명 하나도 깨진게 없었는데... 판매자님 책임은 아닌거같은데 이럴수가...한알은 걍 아예 뭉개져서 못먹을거같고... 보상신청할게요 아...,1,0,1,-1.0809635,-0.21385156,부정,식품카테고리
완전 빠르게 잘받았어요 유통기한 넉넉하고 갯수도 딱 맞아요~ 요즘처럼 불안할때 든든해지네요,5,1,3,-2.5236561,-1.2570511,긍정,일반감성형
홈쇼핑 갓김치 못 먹고 버렸는데 이건 맛있어요.재구매 의향있어요,4,1,1,-2.1748369,0.39550915,긍정,식품카테고리
유명할정도의맛 아니예요.양도많이작고 국물흘려배송됐구요 같이산 백김치도 그저그런맛. 내가왜돈주고 구매했는지...,1,0,0,-0.37369245,0.50518966,부정,제품후기형
배송도 느리고 접착력도 최악이고 다시사지는 않겠네요,2,0,3,-1.3021927,-2.3008106,부정,일반감성형
아쉽습니다. 체리가 가공식품이 아니라서 이해는 하지만 크기도 그렇고 맛도ㅠㅠ 이제부터는 그냥 이마트에서 사먹을랍니다,2,0,3,-0.16616693,-2.6210694,부정,일반감성형
아이가 재미있어해요~~^^,5,1,3,-2.7556436,0.9584801,긍정,일반감성형
역시 보조배터리는 샤오미,5,1,3,0.14782883,0.46111012,긍정,일반감성형
구수구수구숫수구굿굿,5,1,3,-1.2842155,1.912141,긍정,일반감성형
길이는 길어 좋은데.말림방지가 아닌것같아요.말려 내려와서.운동할때 자꾸 올리느냐.신경 쓰이네요.,2,0,3,0.53403,-0.021455236,부정,일반감성형
생각보다 만족합니다.^^,5,1,3,-1.0781164,1.9469043,긍정,일반감성형
재구매 저번에 맛있게먹고 재구매했는데 게 하나가 암게인데도 알이 하나도 없네요.. 맛은 있었으나 실망이네요.. 피드백 부탁드립니다,2,0,1,-1.7017014,0.5875198,부정,식품카테고리
너무 좋은데요 연결하는부분이 자주빠저요,4,1,3,0.7204927,-0.40545765,긍정,일반감성형
팔뚝용 좋아요 너무 과하게 조이지 않아서 편해요,5,1,0,1.4786977,1.8038902,긍정,제품후기형
이거 왜샀나 싶어요 너무 아파요 얼굴 했는데 피부 다 뜯겼어요 겨드랑이도 마친가지고 어디여도 다 자극 심해요 잘 안뽑히고요 추천못하겠네요,1,0,0,0.6581928,0.0056470674,부정,제품후기형
사이즈가 넉넉해서 더운날 원피스에 입으니 아주 시원하네요~,5,1,3,0.974938,-0.19301075,긍정,일반감성형
튼튼해요 우산대가 많아서 그런지 튼튼해보여요..신랑이랑 같이써도 넉넉한정도요..차에도 하나두려고 두개샀어요..재구매의사있어요..완전만족,5,1,3,-2.204588,2.0284617,긍정,일반감성형
아기 이유식 소분용으로 사용하는데 맘에들어요 아무데나 쓰기도 좋고 안전하고요,5,1,0,1.1965976,1.47444,긍정,제품후기형
비말 마스크인척 KC인증은 비말과는 상관없는 다른 검사결과인 그럴듯 광고하는 중국산 마스크를 비싸게 사버렸네요. 대~~~~~충 쓰고 버려야겠네요. 상자kc 마크는 또 왜 없는건지... 찝찝합니다.,1,0,3,0.118801445,-0.7952011,부정,일반감성형
화면핏느낌까진아닙니다 걍 편하게입는용도로 구매결정합니다,2,0,3,1.2535071,0.21196435,부정,일반감성형
가격이 비싸긴 해도 나름 만족스럽습니다,5,1,3,-0.644572,0.99507064,긍정,일반감성형
저렴하고좋아요. 편하구요,5,1,3,1.0832636,1.5988116,긍정,일반감성형
배송늦어요 두꺼워요 재질안좋아요,1,0,3,-1.5201265,-1.6877185,부정,일반감성형
아기 분유 떨어지기전에 미리 주문했어요~ 배송기간도 적당하고 유통기한도 넉넉하고 포장도 잘 되서 배송왔어요ㅎ 잘 먹일께요^^,5,1,0,-2.3646474,-1.1734012,긍정,제품후기형
아직안입어봤음 쫀쫏하니좋아보여요,5,1,0,0.80729353,1.9428649,긍정,제품후기형
후기보고 믿고구매했는데 핏은 생각보다 별로에요ㅜㅜ안쫀쫀해요 어꺄 마감부분이 안좋아서 문의하니 잘라서 입으랬는데 실이 풀려서 꼬매입었어요,2,0,0,0.17567082,-0.04402474,부정,제품후기형
추가 5kg 구매했어요 ^^ 배송 짱빠름ㅋㅋ,5,1,2,-0.5891522,2.7121518,긍정,배송중심
배송빠름 세개중 하나는 새서 양이 적음^^,2,0,2,-0.119084135,3.2436647,부정,배송중심
촉촉한 부분은 만족하는데 제 피부랑 안맞는지 작지만 트러블이 올라와요 ㅜㅜ,2,0,3,2.4439886,-1.5064007,부정,일반감성형
맛있어서 자주 시켜먹어요^^,5,1,1,-2.174407,0.4236719,긍정,식품카테고리
군대에서 사용하기 좋아요..,5,1,0,0.6780785,1.0240462,긍정,제품후기형
살짝 작은거빼곤 좋아요^^,5,1,3,-0.6946755,-2.2907944,긍정,일반감성형
멘토스와 가치옴 기여워여 잘쓸게용,5,1,3,2.557229,1.1936423,긍정,일반감성형
깨끗하고 좋아요~ 근데 부품 하나가 망가졌더라고요 타는데는 무리없어요,5,1,3,2.589404,1.9771597,긍정,일반감성형
유리모서리 마감처리 깔끔하지 못하고 장식장이 쉽게 틀어질정도로 견고하지못합니다. 전체적인 마감이 떨어집니다. 가격대비 만족하지 못하네요. 반품할까하다 레고 수납을 꼭해야되서 그냥 씁니다.,2,0,0,0.23971023,-0.32411146,부정,제품후기형
별로네요. 그냥 맛이 없어요,1,0,3,0.321227,-2.4397953,부정,일반감성형
별 하나도 아깝네요. 색상이 화면이랑 너무 다르고 수납공간도 그리 안넓어요. 물병 두개 양옆으로 꽂는거 보고 샀는데 이것저것 넣고 절대 안될듯요. 흐물거리고 ..,1,0,3,1.8066932,-0.07349229,부정,일반감성형
비추 겉껍질이 싱싱한데 속은 바람 든것처럼 완전 구멍이 나있어서 푸석하니못먹을것같아요 완전실망이네요 ᆢ비추입니다,2,0,3,-0.36730888,-1.51806,부정,일반감성형
재구매 매번사먹습니다 사먹을때마다 만족해야,5,1,3,-1.491693,1.7657096,긍정,일반감성형
저번에도 포장때문에 펌프가 2개가 나갔는데 이전에도 그렇네요 ㅠ,2,0,3,-1.0204679,-0.24940324,부정,일반감성형
오자마자 작동해보는데 온열기능 안돼는거 같아요 불켜진게 열기능 킨거맞죠?? 감도안오네요 고장인건가;;,2,0,3,0.5030372,-0.42615062,부정,일반감성형
다좋은데 마감이 살짝 ㅎ,2,0,3,0.4367037,-0.16433503,부정,일반감성형
배송빨랐어요 맛있겠네여 잘먹겠습니다,5,1,1,-2.1585155,2.5147462,긍정,식품카테고리
이쁘고 튼튼합니당~~,5,1,3,1.8116281,1.0143675,긍정,일반감성형
ㅠㅠ음...이거 수치가 계속 바뀌네요,2,0,3,-0.90493506,0.6570964,부정,일반감성형
디자인은 좋은듯하나 마무리가 성의없음 제품에비해 가격이 일괄적으로 비쌈 국내산아니라 ㅜㅜ,2,0,3,1.0676677,1.0821224,부정,일반감성형
2시간만에 뜯어졌어요ㅠ,1,0,3,0.18922338,-0.19520096,부정,일반감성형
L로 구매했는데 싸이즈 좋네요~금액이 비싸긴 하지만 좋음 ^^ 굿굿,5,1,0,-0.59169817,1.4897984,긍정,제품후기형
화분에 걸으니까 크리스마스트리가따러 필요없네요:),5,1,3,-0.013250886,0.10637515,긍정,일반감성형
향도 좋고 깔끔하게 잘 우려나와 티타임을 즐기고 있습니다 감사합니다,5,1,3,1.3014553,1.9905891,긍정,일반감성형
기름기도 없고 퍽퍽해요,2,0,3,0.21702297,-0.06493033,부정,일반감성형
아직 먹어보진 않았지만 배송도 빠르고 맛있을거 같아요,5,1,2,0.44590914,3.5999033,긍정,배송중심
불편해요 캡이 .. 떼고 입을수도 없구,1,0,3,0.7747034,-0.252396,부정,일반감성형
재구매 항상 잘 시켜먹고 있어요! 가격 대비 괜찮은 것 같아요,4,1,1,1.3985634,1.2765898,긍정,식품카테고리
제품은 좋네요 하지만 딸려온 팬티는 누구입으라는건지 선물받고도 화가나네요.사이즈가 아누리 프리이지만 울딸도 못입네요,2,0,3,0.5309247,-0.1129746,부정,일반감성형
남 여 구분 좋어요,5,1,3,1.527928,2.577793,긍정,일반감성형
어이없습니다.수세미마다 상태가 다를수있다는것은 충분히 이해하고 있지만 이정도로 올거면 이름을 명태포수세미로 바꾸세요^^,1,0,3,-0.8876107,-1.4266262,부정,일반감성형
거래업체 결혼식에 보내는 것이었는데 예식시간전에 도착했는지 사진이나 연락이 없어 확인할 길이 없었습니다. 다음날이 되어서야 화환사진을 받았구요.,2,0,0,-0.27997637,0.017725471,부정,제품후기형
터져서와서 별 2개드립니다.,2,0,3,-2.1189067,-1.869534,부정,일반감성형
잘 갈립니다. 다만 다지기가 없는 모델인줄 몰랐어요ㅠ,5,1,3,2.6636803,-0.47396564,긍정,일반감성형
신선하고 단백하고 많이 짜지 않아 좋아요~^^,5,1,3,3.7005806,0.11898802,긍정,일반감성형
과일주기가 힘들어서 퓨레시켯는데 아기가 잘안먹네요 ㅠㅠ워낙잘먹는아기라 잘먹을줄알앗는데 이건 안먹네요 ㅜㅜ,2,0,1,-2.5644772,-0.23877181,부정,식품카테고리
"얼리고 쓴 지 반나절 만에 실 다 풀리고, 다른 하나는 다 터지네요. 정말 별로에요",1,0,3,0.24339394,-2.2220259,부정,일반감성형
접시로 사용하고 있는데 좋네요,5,1,3,0.7325633,1.0023183,긍정,일반감성형
급하게 신고 나갈 일이 생겨서 일부러 오늘출발인 상품을 주문한 건데 여러모로 하자 많은 상품이 와서 굉장히 실망했습니다 당장 신어야 하니 교환할 수도 없었고...난감했네요...아무튼 다시 재구매 할 것 같지는 않네요,1,0,0,-0.48073968,-0.07839473,부정,제품후기형
재구매 급여하기 좋은 사이즈고 기호성이 아주 좋아요 매번 잘먹어요,5,1,1,0.710515,2.2060146,긍정,식품카테고리
출장을 다닐때 약을 챙겨다니기가 번거러웠는데 미니약통으로 정리를 하니 부피가 확 줄었어요. 깊이도 있어서 생각보다 많이 담을수 있네요.,4,1,3,0.28813875,0.27564597,긍정,일반감성형
배송빨라요 포장도 잘되어있고 잘쓸게요,5,1,3,-2.0703795,2.684271,긍정,일반감성형
너무귀걸이가 안이뻐요 글고 너무작아요 사진이랑너무틀려요 제가잘못클릭했어요 반품처리해주세요,1,0,3,0.26813537,-0.08148941,부정,일반감성형
앞 부분 긁힌 제품이 옴...반품 하기 귀찮아서 걍 씀,2,0,0,-0.26759103,-0.6409757,부정,제품후기형
구멍나서 왔어요 불량인 것 같은데 그냥 버렸어요 다리 길이도 짧아서 가랑이가 떠요,1,0,3,0.41827163,-0.8109666,부정,일반감성형
필터 넣을수 있나해서 뜯었는데 필터는 그냥 마스크 앞에 두고 하면 입에 바로 면마스크가 안닿아서 좋아요,4,1,0,0.24761198,0.0478579,긍정,제품후기형
생각보다 뻑뻑 하내요. 로션바르고 쓰려구요,2,0,3,1.4910871,-0.40445665,부정,일반감성형
배송 빠르고 좋아요 단. 모자가 안와서 좀 서운하네요 ㅠ,2,0,2,-0.19111444,3.578423,부정,배송중심
배송 빠르다는데 엄청 느렸어요 제품은 뭐 제기능 하니깐 그러려니 하는데 집하라고 되어있고 삼일째 계속 집하중이었던거 보면 송장만 빼놓고 보내진 않았던듯 싶어요 배송 빠르다고해서 주문했는데 여행 이미 떠났는데 왔더라구요 반품하기 귀찮아서 그냥 쓸게요,1,0,2,-0.3926714,-0.33872768,부정,배송중심
가성비가 좋나 의문이 듭니다.,1,0,3,-1.0928991,2.3793504,부정,일반감성형
기호도 테스트중인데 이건 아예 냄새만 맡고 입도 안대네요ㅋㅋ 워낙 입맛이 까다로운 녀석이라 젤리같은 제형인데 그냥도 줘보고 으깨서도 줘보고 물 섞어서도 줘봤는데.. 우리집 고양이는 입도 안대요ㅠ,2,0,3,-0.76880676,-0.89801383,부정,일반감성형
실밥이 너저분하게 달려있고 차단효과도 별로에요.,2,0,3,0.35039818,-2.5668926,부정,일반감성형
뭔가 묽어진거같아요,1,0,3,1.8262535,-0.9147921,부정,일반감성형
역시3m입니다,5,1,3,0.8461292,2.1039696,긍정,일반감성형
재구매 전자렌지에 데우는것 이외에도 냉채로 먹어도 맛있어요. 여러가지 채소랑 겨자소스 넣으면 요리가 됩니다.,5,1,1,-1.9265095,0.32846153,긍정,식품카테고리
스크레치 난 제품 보냄,2,0,3,-0.8196553,-0.07860212,부정,일반감성형
포장을 뜯자마자 실이 풀려요. 하루도 못 가네요. 실풀리면 그냥 나무 젓가락 입니다. 주위에 산다는 분 있으면 극구 말리고 싶네요.,1,0,3,0.2893791,-0.71693575,부정,일반감성형
그래 다같이 아끼면서 잘 지내자,5,1,3,-0.63540584,-2.8051198,긍정,일반감성형
서랍이 자꾸 아래로 주저앉네요 ㅠ 이번 뽑기는 실패인가봅니다,2,0,3,0.5826819,-0.29988885,부정,일반감성형
굿 선물받아 사용해보고 주문했어요~왠지 빨간색이 더 맘이가서 148로 주문했는데 ..찐하긴하네요~적게 바르면 되니깐,5,1,0,-0.23412041,0.2400678,긍정,제품후기형
호ㅗㅗ노ㅓㅇㅇ ㅜㅜ타ㅏ나아야아야야 아아아아어ㅏㄹ ㅓ어어나아ㅑㄴ 아야아차어어ㅐ재자투처ㅑ나우챠ㅑ애아루어ㅑ잗댇,4,1,3,-2.5061946,-1.8502316,긍정,일반감성형
몇번 사용 하지 않았는데..음식들이 달라 붙어요ㅜㅜ 부침개..볶음밥등.계란후라이등.. 두달정도 사용했는데..바꿔야할듯이예요 광고와 다르네요ㅜㅜ,2,0,0,0.596556,0.31206942,부정,제품후기형
