,score
191008,2
18227,1
198613,2
133029,5
161335,5
171488,5
1794,1
31164,2
89610,2
183604,4
153037,4
123366,5
138711,5
189535,5
71330,2
193557,5
110522,5
103892,5
86681,5
152412,4
95421,1
5291,2
67908,2
61844,2
37273,4
196423,5
196049,2
156587,5
106500,5
108860,5
140143,2
152448,2
66034,5
156654,5
157403,2
75559,5
64567,1
169013,5
141005,2
143167,5
40413,2
145732,1
87577,1
182979,5
3547,2
151078,1
74196,1
186832,5
155354,5
154313,5
102256,1
152944,5
190406,1
114169,2
34126,2
27900,1
12083,1
170751,4
49336,1
63474,2
77682,5
10567,5
39198,2
195494,4
88175,1
60736,5
84673,1
20747,4
184773,2
30192,1
49592,5
1258,5
25451,2
42982,2
67038,1
115851,5
182135,2
10579,5
196110,5
119973,5
74388,1
53108,2
29385,5
197557,1
45181,1
91941,5
78749,2
135821,5
170584,5
86881,2
24707,2
55135,2
121335,5
107430,5
85059,2
11819,1
178123,5
57627,4
121060,5
178310,5
14714,2
102508,2
187118,2
20220,2
68147,4
51100,5
83874,2
98546,4
2305,1
148275,1
99716,5
195410,5
4485,5
70201,2
195572,2
43935,2
179577,1
69261,1
38978,1
117238,4
88768,1
53245,2
184456,1
173812,2
194612,1
147702,2
126588,1
196453,5
155852,4
182008,4
172639,1
44975,1
139589,1
48178,5
36170,2
56883,1
30062,2
83852,5
182620,2
74215,2
182738,1
103853,2
171442,2
90011,4
172998,5
63160,5
125577,2
144618,5
48047,5
3089,5
140964,5
132376,2
170981,5
182261,5
147755,5
150982,2
112566,2
143685,1
144202,5
84057,2
41927,2
155345,4
104016,5
102604,4
75202,5
27129,5
103059,2
128040,5
132351,1
160435,1
11373,5
136621,5
237,2
68952,5
2894,5
30572,2
178251,5
51766,5
24226,1
179438,5
169681,2
66732,1
52817,2
63241,1
79729,5
53437,5
11520,5
58421,5
38756,5
150718,2
63759,1
131516,2
61406,5
149910,2
6180,2
170503,2
128297,5
43143,5
131908,5
125768,5
185139,5
9484,1
179316,1
52925,5
29734,2
191364,4
193062,5
73094,2
135334,2
187302,1
74599,1
56052,2
23724,5
186154,5
102250,5
9285,2
107170,1
138426,5
3227,1
65050,1
3501,5
143815,5
98693,2
14194,1
3124,2
109033,4
38084,5
56145,2
187376,5
130517,2
150884,2
187831,1
118585,1
165340,2
124666,5
11426,5
30865,1
106758,5
88614,2
118794,1
185678,4
9315,4
183029,2
183818,5
191979,2
113619,4
6843,5
157067,2
159010,2
26650,2
186359,2
460,5
104365,5
159784,1
146057,1
59127,2
134088,2
103518,5
175172,5
127641,1
150647,1
125465,2
66645,1
77862,4
57420,5
104426,4
185008,2
175272,2
27948,2
91674,5
44250,2
100927,2
198000,2
116356,1
77345,2
132142,2
12024,2
186922,2
52962,5
190399,5
103846,2
13408,5
190825,5
22843,5
11082,1
167778,4
153894,2
57434,5
67557,5
122287,2
96871,5
141196,4
56499,5
66839,5
3758,2
105107,1
6914,2
193779,5
93704,4
108569,5
187315,2
57793,2
154967,2
41639,2
20640,2
98917,2
59330,2
176922,2
10521,5
130733,5
44657,1
132475,1
42332,2
50406,5
191457,1
169212,5
51186,5
15165,4
169770,5
19020,2
181382,2
171357,1
65537,5
134246,4
29940,2
95992,5
111233,5
74219,5
155552,1
87642,2
162326,5
49025,5
95494,2
137988,2
31977,5
93581,1
114550,2
93721,1
124627,2
53666,5
138858,1
69383,1
62563,2
133194,4
76487,5
13320,5
141796,5
118178,2
194270,4
137062,2
96705,1
191995,4
131176,5
119363,5
183379,1
30888,5
20960,2
39482,4
84078,5
194593,1
153803,1
85958,2
35220,2
187731,1
4801,2
92599,5
107153,2
143403,1
106388,5
127538,2
81086,2
171094,5
139355,2
153224,5
176101,1
17568,2
102268,2
20337,2
142283,2
40129,2
90848,2
27591,5
124127,1
37960,4
62836,2
59976,2
137273,4
168911,4
61682,5
153622,2
173149,2
193650,5
104691,1
164151,1
196655,5
157359,2
62041,5
106838,4
16549,2
102383,4
102351,5
100552,2
189365,5
138889,2
38200,5
17882,5
144136,1
176649,5
127496,1
198621,2
87210,5
117599,5
5993,4
70454,1
132448,1
120541,5
115915,5
152349,5
57923,4
134434,5
110802,2
154976,5
166353,5
174775,5
181821,2
765,5
125593,5
160348,1
95230,2
47168,2
87214,4
140835,2
5674,2
156509,5
64038,4
193697,2
176079,2
25477,5
134788,1
157808,5
173935,5
84592,5
193813,5
99322,5
25605,5
110960,1
124740,5
119775,4
130881,5
103554,1
179408,4
71827,1
137518,2
137491,2
12422,5
152864,5
48801,2
20399,5
96030,2
112409,5
147039,2
181298,2
109846,2
36963,1
145180,4
185845,4
190734,5
48909,5
162710,5
191967,5
143647,5
58484,2
23759,2
29298,5
42628,1
115189,4
167888,5
105412,5
107950,4
192083,5
192394,1
70980,2
44721,1
134416,2
40701,1
109,2
84089,5
46526,2
182693,2
181111,2
89513,5
111435,1
138789,5
163930,5
15359,5
188691,5
113085,2
97146,5
17010,2
120879,5
139634,1
59823,4
99498,5
175688,1
85700,1
175999,2
160559,2
122163,2
108305,4
81421,5
47938,5
154506,1
175864,1
181320,1
125968,5
133436,5
191002,1
40674,5
82532,1
151751,4
76835,2
21877,1
85102,5
26112,2
114370,1
154178,4
7077,5
181266,1
189619,4
178738,5
108381,5
170906,2
138399,2
38704,1
117897,1
178285,5
92062,5
162797,2
117072,5
180464,2
155602,5
160038,1
31496,5
54014,2
85530,2
58146,5
44306,5
55821,1
32838,5
73967,1
101843,5
93946,2
190299,2
62002,5
141345,5
20298,2
52929,1
68787,5
4571,4
138864,5
10613,5
2708,1
148429,5
61729,2
194876,5
22988,1
164598,5
33768,4
33335,5
163427,2
131449,2
183804,5
63562,2
97452,2
69904,1
12431,5
128267,5
76040,5
128768,5
73149,2
58839,5
174009,5
86386,1
85160,1
182897,2
53484,4
40548,2
175667,2
190947,5
22556,5
163233,5
17947,1
51018,2
109370,5
43644,5
146189,5
9036,5
94009,5
29639,1
180894,5
34755,5
2484,1
41537,5
91287,2
162139,2
51639,4
121705,4
26957,2
23072,5
118264,2
154542,1
128582,4
1820,2
156074,5
35891,1
179468,2
84778,1
51160,1
175895,1
197907,2
67540,2
65036,5
111828,4
118401,5
99007,5
62750,1
82673,4
147107,5
76800,1
72573,5
43113,4
160095,2
1797,5
15665,5
109290,2
138963,4
184355,1
55873,5
54813,5
21603,1
197,5
14338,1
91134,2
173161,5
98430,2
81263,1
22978,2
100055,4
114166,5
127789,5
69223,2
80146,5
89817,1
174659,5
94190,2
192873,5
170209,2
118932,2
157669,1
95178,1
60004,5
164672,5
66052,1
3347,5
25502,5
140837,1
107541,2
166482,5
151525,1
110686,5
32111,2
109940,1
91715,5
148331,2
189115,5
124343,2
174106,2
117730,4
177797,5
197373,5
160891,5
24426,1
76512,2
186898,5
178569,2
68933,5
164756,5
140940,5
45336,5
6962,2
67947,1
120750,5
95653,2
76298,2
142301,1
129680,1
45111,4
119350,1
43864,2
164795,2
59469,5
118303,5
26184,5
195107,5
100364,5
90958,5
92339,2
69471,1
122898,5
106747,1
99942,5
88751,2
173913,2
122552,5
102901,2
91294,1
37227,5
100668,4
79406,5
196408,5
114351,1
17414,1
101232,1
116555,5
149740,2
144099,1
166381,1
36752,5
158158,2
59871,1
65521,5
103513,1
6426,5
58351,2
195918,4
86279,2
22521,5
5605,2
60392,2
143319,2
180851,2
2127,2
64185,5
182225,5
57329,5
144891,1
69603,5
183403,1
2357,5
123622,1
130452,2
24629,1
29663,5
86092,2
80992,1
190742,2
52779,2
182214,1
8078,2
51598,2
158948,5
17888,5
156476,5
47067,5
127294,5
113541,2
85471,2
80064,4
37266,2
114156,2
134016,5
46196,5
51696,2
115188,1
189564,5
90068,5
168328,1
139480,2
8416,5
83943,5
100241,2
121884,5
21132,5
1459,2
80713,5
117985,4
34248,5
50970,2
114155,5
57769,5
3849,2
31003,2
8623,5
187508,2
75160,2
48548,1
53644,1
136117,1
195233,1
677,1
158000,2
146715,2
13854,1
131041,5
111679,5
154557,2
143679,2
163827,2
4840,5
150554,5
175475,5
78198,5
131152,5
173983,2
108413,4
163609,5
11189,5
122599,2
98996,2
52671,1
146935,2
136549,1
38098,2
62506,5
136796,1
31630,5
138671,5
161466,5
81962,1
190306,1
173429,1
42929,5
18174,5
74568,4
174276,5
79972,2
53287,2
165517,1
96136,5
65826,2
4097,5
158943,1
73702,1
123770,1
164311,5
86295,5
69841,1
181795,5
95431,2
111287,2
55030,5
49431,5
94758,2
191712,1
16106,5
159002,2
45078,5
92735,5
113897,5
108840,1
29805,2
25854,5
122793,2
8189,4
63987,2
100122,5
84095,5
190507,1
85868,2
28981,4
21949,2
25006,5
16848,5
36465,5
174277,1
39542,1
110862,4
96180,4
94223,5
29785,5
84645,5
40007,1
169263,5
70,2
163997,5
189753,5
140985,5
149872,2
2405,4
74667,5
96822,1
12538,2
53591,5
152921,2
190673,4
137489,5
119639,5
178168,5
103577,1
92600,2
31475,1
187060,1
16473,5
108834,2
61427,5
15392,5
52066,5
68862,1
196220,1
10057,1
107605,2
129825,5
131405,4
159439,1
40323,1
7614,4
305,5
135596,2
136510,5
126250,2
148405,5
33254,2
10583,5
105584,5
58390,5
34564,5
25113,4
140823,5
8026,2
70429,5
154698,2
109163,4
93687,5
36147,5
176744,2
45065,2
23534,1
29697,5
3979,5
59146,2
171258,2
154075,5
44120,5
158196,2
77334,4
151541,2
143467,5
74742,5
132898,5
19718,5
33643,2
6797,2
157,1
50,5
77010,2
8931,5
89784,2
29387,5
6101,5
83927,4
172858,5
119946,5
69304,5
166629,5
100204,5
63516,2
131032,1
145233,5
187081,4
68735,5
120043,2
152927,5
189303,2
44545,1
183171,5
128579,5
71975,2
130413,2
66223,1
119751,4
126575,5
149849,1
115944,2
181014,2
183006,2
36941,1
177901,4
143615,2
120392,2
53681,1
160194,5
92034,2
75353,5
128368,1
104457,2
79987,4
69698,5
25481,2
183409,4
129101,2
153241,5
134518,2
189642,5
115786,4
185775,2
39047,2
84343,2
179365,1
25045,5
158660,1
100719,5
37814,2
107097,5
137282,5
191268,5
5091,5
166619,5
140556,5
135530,5
90669,5
127834,2
11100,5
151577,2
25851,1
20133,5
59255,5
22013,2
150733,5
63587,4
176347,2
78461,1
82435,5
105770,2
140988,2
61352,1
138210,2
14640,2
49228,5
34815,2
108105,2
33406,1
179801,2
3844,2
178668,2
194190,2
57512,5
55653,5
152204,2
133579,4
81549,5
190593,2
34514,5
67384,5
83978,2
29865,2
124978,4
137030,2
29282,5
128729,5
185972,1
36721,1
171642,4
156951,5
147492,2
123732,5
163856,2
121245,2
151071,2
114147,2
116362,1
196609,2
109998,5
197448,5
118691,2
134940,5
109585,5
197951,2
143730,5
174450,5
93110,2
99045,5
160515,5
191766,2
14055,5
66428,5
172010,1
29228,2
86898,1
116325,2
160836,4
86323,5
16939,1
194857,2
189707,2
131183,4
188000,2
125456,1
100751,1
101397,2
7760,5
90198,5
175678,2
91173,1
134631,2
131843,2
25916,5
57013,1
141849,4
198154,5
49913,5
16014,5
82378,5
54288,5
129703,2
10231,4
152537,2
31714,2
2318,2
177407,4
177485,1
115426,2
18471,2
95453,2
22651,5
31148,2
180814,2
49279,5
186666,2
86484,2
94383,4
83861,1
149417,5
82781,5
162543,2
153547,2
161492,2
171789,5
24408,5
27741,2
186800,4
129377,2
82146,1
147965,2
9902,2
37328,2
96539,2
45223,5
40846,5
96001,2
158896,5
20793,2
104672,5
132619,4
46450,5
195541,5
58855,4
198031,5
158074,5
16899,5
182395,1
111952,2
118864,2
67318,5
51188,5
83270,2
115167,5
134135,4
113058,1
117140,1
166506,5
88105,2
164981,2
150055,2
27443,5
131362,5
68681,2
40252,1
65598,5
17346,5
165129,2
162355,2
198374,5
187634,5
73696,5
87762,2
77024,5
5587,2
101663,4
43779,2
159164,2
70015,4
142670,5
140588,5
144164,5
177438,4
168589,5
170132,5
131583,2
86601,5
120222,5
134511,1
132926,5
140934,2
115861,5
153428,2
74889,4
136877,1
118832,5
134368,5
35528,1
13171,5
133532,2
120668,5
48911,5
138433,5
97520,5
58944,1
131813,2
152389,5
179711,1
167737,1
106818,4
168499,5
136959,2
161199,4
51110,5
174719,2
179300,5
60451,5
123626,5
43768,5
121305,1
101592,4
11000,2
172282,1
27094,4
36904,5
189536,1
126753,5
161220,1
185048,5
65702,2
195323,5
45608,5
82428,2
129957,5
8755,2
101913,2
105096,1
122185,5
23487,2
118892,5
198192,2
193122,1
71488,2
90625,1
67893,1
145832,2
126961,1
13144,2
123362,2
13123,1
107984,2
34239,1
126032,5
178742,4
95577,2
90585,5
20848,2
25487,2
24781,4
92907,5
87658,2
136204,5
96431,5
162521,2
188658,5
39974,5
84195,2
83075,5
24943,1
122597,5
94816,5
35032,1
79736,2
137105,5
76689,2
194041,2
44881,1
55018,1
131337,5
26695,2
195326,4
170884,5
193034,2
193540,5
64278,2
158999,2
92642,5
76549,5
158683,1
68572,5
45363,2
147178,5
164966,5
50980,5
105079,5
161383,4
183825,4
13939,5
71499,5
77196,1
9538,4
458,5
35280,1
7926,1
135287,2
148709,5
106216,5
55656,5
7376,1
20844,5
158114,5
50013,5
111325,5
159704,1
65400,5
100819,5
71040,4
5150,2
85540,2
45076,2
120696,5
156296,5
145973,2
126341,2
79310,1
125204,4
17258,5
138142,2
95848,5
9617,1
153990,2
5944,2
144495,5
57539,1
103315,2
197547,1
140929,2
2950,4
56154,5
98596,5
174942,2
165524,2
187823,2
66436,1
44504,1
161516,5
105258,1
189759,5
5551,2
184325,5
79652,2
90204,2
85905,2
5147,5
9094,5
166160,4
93113,5
47119,4
93375,5
42021,2
153161,5
64228,2
22324,1
139013,2
106045,5
168190,2
795,2
177206,2
159611,5
101926,4
156405,5
35250,5
75539,2
171323,5
26161,2
43030,5
61608,1
112950,5
141814,4
102671,1
106558,1
26114,2
171735,2
70354,1
123109,4
51728,2
84878,2
133395,2
58474,1
32426,5
119497,1
80101,2
198781,5
179279,5
77374,4
31722,5
136710,5
87774,4
92136,4
52265,5
177147,1
1886,1
100349,5
17184,2
117193,1
94929,5
43759,2
105307,5
185286,1
101684,2
95200,1
133867,5
168777,5
50739,2
174470,2
194125,2
28564,5
854,4
47409,2
197427,2
91594,4
47251,5
184026,5
76514,4
758,1
128028,2
130180,1
76896,2
193752,2
99855,2
58271,2
46637,2
75247,4
19684,4
161954,4
55891,1
127470,5
81691,2
41815,2
171404,5
46807,5
128753,1
67210,5
185007,2
148364,2
133679,5
48138,5
116792,5
47562,5
121312,1
148876,5
170086,5
155622,4
190738,2
103633,2
20398,1
60426,5
53862,1
107623,5
115296,1
164417,5
181451,2
132338,2
28119,1
42642,2
118446,5
12263,5
70458,5
17353,5
8035,1
160907,2
47444,2
56538,5
160172,4
103780,1
148056,1
46636,2
127661,2
114443,5
83967,2
159268,2
67330,4
121498,2
19361,5
38562,5
87841,5
165028,5
167942,2
54815,5
187079,2
96668,5
140438,1
22228,5
163816,5
124668,4
148310,1
88858,2
189253,4
156912,5
33390,5
37512,2
14274,2
44350,2
37952,2
167033,1
59779,1
130970,4
198738,2
115400,1
183866,1
142319,2
72744,5
41077,1
41233,4
159882,5
133026,4
105036,1
5131,5
21665,2
21801,2
43771,5
185016,1
52873,1
170740,4
156711,5
96048,5
75827,1
61122,1
185312,1
121468,2
15412,5
165903,5
68296,1
120861,1
7200,4
54820,2
107562,4
146758,4
119890,5
119528,2
13638,1
79707,5
44257,5
60812,2
45449,5
119942,2
145481,1
51958,1
56253,5
185074,5
93534,5
2386,5
97884,4
64683,5
195054,5
189818,4
190909,1
72454,2
158004,1
163211,1
36444,5
176787,5
175531,5
135540,5
197173,1
51672,2
198112,2
150180,2
73847,5
138732,2
179227,2
172532,5
153413,2
118826,2
105270,5
181181,5
39888,1
183975,1
50383,5
48988,5
28376,2
98907,5
64039,5
134388,2
66764,5
16595,1
160294,2
122678,1
49086,1
83703,5
145534,5
111813,2
75579,2
88192,1
144599,5
85732,5
66727,1
22872,5
25092,5
17827,1
32402,2
31203,5
69563,5
147973,1
22436,5
19450,5
152360,1
79912,1
34987,1
11800,5
107993,5
51305,1
167696,2
188373,5
78881,2
33689,5
43719,4
88140,5
165763,5
66939,2
143335,2
82346,2
195122,2
92457,2
63670,5
142858,5
129118,2
133570,1
97353,1
196646,5
103813,1
185495,5
82540,5
141251,2
14912,1
3212,5
25040,5
35509,2
132606,5
73779,5
10576,2
138294,2
35377,5
10400,4
96670,2
160482,1
150547,4
111996,2
175559,5
4558,2
38725,2
85142,2
111463,4
27623,1
103974,5
108168,2
186166,2
44706,5
136548,2
75149,2
50902,5
139814,5
38521,2
72216,5
134453,2
180583,2
83282,4
1714,5
51445,2
67663,1
60579,2
72742,1
33115,5
123130,4
102903,5
64497,1
152499,2
76554,5
73481,1
50629,4
152225,1
157358,5
44652,4
188079,2
151096,1
152402,2
186152,5
183014,1
131530,5
130525,1
58820,5
183219,1
155984,2
16532,2
97571,2
190428,5
57881,5
101368,2
99477,5
34170,2
175189,4
6247,5
65258,5
185652,1
64493,1
118962,5
28034,1
158677,2
150770,2
110270,1
187226,5
177834,2
150229,4
18634,5
183949,5
54905,5
64778,5
89233,2
45901,2
85962,4
156438,2
102346,2
116054,2
184880,2
118371,5
152175,2
187127,5
123020,5
98278,5
140078,2
72612,5
44579,5
195727,4
157319,5
164100,2
76885,4
150094,5
195870,1
98300,1
115283,1
154717,5
108754,1
118366,5
121640,5
97522,2
155592,1
49929,5
40818,5
14635,1
141056,1
169116,5
190557,2
23349,1
25345,5
74531,5
76775,5
182709,1
24923,2
155276,5
192121,2
3454,5
107083,5
183155,5
50907,2
87861,5
136522,1
127139,2
124169,5
113067,5
47813,5
184119,5
39696,2
186332,2
170146,2
140706,2
8775,2
176717,5
31485,5
71919,5
53538,5
123985,2
64764,1
98938,5
186596,5
189493,2
16006,2
160128,5
83694,1
67017,1
143942,2
163228,2
37496,2
170455,2
119666,2
193356,5
4424,1
176730,2
95556,2
31690,2
193531,5
22704,2
145950,4
131684,2
33239,4
47369,5
145254,2
154858,5
141362,2
97071,5
69917,2
13351,5
4315,1
182183,5
85610,4
152262,1
137682,5
44920,4
139882,2
79881,5
63869,5
17422,5
23764,5
129286,2
32403,1
7168,2
74897,2
135159,5
100593,2
25422,5
93896,4
158005,2
131936,5
996,2
22387,5
1978,1
63382,5
113294,5
82184,2
130120,5
174165,5
183406,4
139817,5
79679,4
87879,4
47324,4
110729,1
130198,5
181373,4
99522,2
121967,5
131904,1
181414,1
13001,2
133251,5
179099,5
43724,2
20643,5
173860,5
79183,2
97512,2
75952,2
19800,2
89808,5
153997,1
116895,2
182732,5
49741,1
168635,2
63120,2
70732,2
88922,4
156285,5
48258,5
117618,5
40157,5
132276,2
170092,2
122508,2
125140,5
105565,2
68885,5
11331,4
155114,1
195612,2
189070,2
163599,2
195187,2
147465,1
185322,4
155896,1
141851,2
169556,5
162909,1
19561,1
118555,5
60542,5
155557,2
177507,5
126916,5
164288,5
14529,1
44052,2
77043,2
165873,1
145662,5
121386,2
96514,5
61011,2
169107,2
81604,4
189443,1
97670,5
156720,5
30694,2
150621,1
34475,1
47145,1
94015,5
22216,1
21088,5
31239,2
76777,4
88372,1
74678,2
186989,2
189621,2
21602,1
53904,5
27343,4
25891,5
178885,1
6552,2
198597,1
138996,1
26340,4
21202,5
142595,2
69231,1
175910,5
198986,1
2554,5
137980,1
90100,5
89585,5
133790,5
93293,5
87134,5
118671,2
183658,2
51992,2
172719,5
179789,2
112844,5
18689,5
60049,2
156259,2
93515,1
91516,5
113047,2
9839,5
116127,1
64818,2
188642,2
49927,5
185729,1
195315,5
73036,2
137531,2
7547,5
100863,4
182789,4
190601,2
16146,2
144350,5
180908,1
162572,5
99364,5
22083,1
68498,5
174940,5
21021,5
114545,5
37555,2
49701,2
21027,2
103827,1
65461,2
54436,5
185644,1
150128,2
8960,1
152613,2
162323,2
142281,5
169891,4
124003,5
92220,4
24355,5
46096,1
60437,2
117927,2
42442,4
188125,1
68060,1
158844,4
108822,5
57584,1
25315,2
120185,1
192784,5
86791,5
48331,1
176023,5
153524,2
7405,1
122923,2
172944,5
156227,5
98629,5
137254,1
6046,5
27267,2
2764,5
162073,2
71170,2
47279,2
177231,2
66289,2
97737,1
120102,5
126155,5
30463,1
164684,1
175371,1
10373,4
42566,2
198978,2
93185,5
127476,2
180334,5
193519,5
180932,2
12613,5
113170,5
190725,2
58374,2
86640,5
162178,4
66770,2
51596,5
162819,5
60109,2
113339,5
16378,2
45094,5
104863,5
155062,1
194011,5
91949,2
110521,5
923,2
69560,2
2152,5
92233,5
131165,2
160145,5
91678,1
177722,5
176151,1
84248,4
169062,5
167409,5
100939,5
27708,2
186263,1
193734,5
52612,5
88343,2
46726,5
46797,1
113709,2
155829,4
121409,5
107917,4
194646,4
95527,5
74218,5
192770,1
185877,5
179384,2
134262,2
92231,2
159518,5
192756,4
13262,5
97740,5
25369,2
44578,2
178418,2
90662,1
174663,5
196440,1
42485,2
183033,1
49938,5
22941,2
32279,4
133313,5
100117,5
157438,1
30842,2
39079,1
139774,5
177974,5
124503,5
43142,2
88949,5
32269,1
132210,5
46270,1
140269,5
38034,2
5452,1
124776,2
139191,2
160196,5
157476,1
98875,5
71195,1
182327,2
42605,5
29345,5
173464,2
177353,2
45104,5
174249,5
121570,5
173941,2
132041,2
178163,5
29888,2
186321,1
109419,5
59987,2
109211,5
153766,2
112560,2
18590,2
118609,2
143466,5
35799,5
189035,5
79639,4
67647,1
186864,5
43289,5
184636,2
3953,5
82062,4
116748,5
150727,5
14340,4
24202,1
124850,5
134341,2
13556,5
63464,2
35025,5
64299,1
155687,2
155937,2
132545,5
58739,4
42762,5
148301,5
84910,5
163216,1
3558,5
155168,2
13366,5
117440,2
26660,1
58551,5
196899,5
161729,2
131643,2
91177,5
185759,1
35756,5
186402,1
49334,5
170722,5
7107,5
23396,4
84206,5
191062,2
28939,5
8100,1
1809,2
91826,5
117569,5
87333,2
154487,5
83616,2
196355,2
115796,4
55665,4
125410,5
1124,5
12380,4
105580,4
169069,5
89030,5
109357,1
180922,5
74114,1
92698,1
22603,5
111271,5
100027,5
67665,2
87532,5
176742,2
131431,4
189780,4
129195,4
20051,2
124219,2
58589,5
44728,2
66146,2
60469,2
170031,2
137686,2
8764,1
50198,5
162043,5
87784,2
63466,4
8504,5
151800,4
16832,5
49216,5
3323,5
76338,1
174405,2
57461,4
185374,1
98632,5
19375,4
128152,5
115318,2
100274,5
140776,5
143376,2
119411,2
18166,5
94241,5
127087,5
15743,2
59912,2
191874,1
153249,2
181876,5
192134,5
65046,5
111606,4
164949,2
158913,5
75763,5
98392,1
151033,1
192447,1
8569,4
117184,1
107856,1
108622,1
185879,2
80347,2
92157,1
92605,5
48743,2
131123,1
93350,5
9808,2
129989,2
52116,4
11290,1
64279,4
490,5
90142,1
192386,1
177595,5
128772,2
68593,1
57346,5
50846,5
95418,1
21766,5
182082,4
130149,4
148090,2
130161,1
148118,5
164305,1
159122,5
43525,1
31136,4
98611,5
169956,2
16545,2
34476,5
101428,2
108425,2
151847,2
129103,2
91902,1
139896,2
38687,5
97304,2
69315,5
120243,5
33020,5
179881,1
118238,4
86884,5
129890,2
39727,4
57583,4
163370,2
170356,5
71308,2
112195,5
162303,4
161395,5
121197,5
3067,4
184365,5
46397,1
129211,2
166104,2
29873,4
156312,1
8489,2
60568,2
151215,1
193041,1
190259,5
193103,4
91418,2
81300,5
153615,1
153628,1
150385,5
185176,2
122540,2
89201,5
18121,5
178873,5
194988,1
91327,2
148509,5
7890,5
80209,2
184152,5
15231,2
124695,2
24002,1
52813,5
193151,4
132319,2
159628,5
43077,4
179556,5
16496,2
66666,5
81504,1
156610,4
59369,5
109182,5
91761,5
53107,5
40928,2
106335,5
21933,2
151053,4
191750,2
12118,5
96310,1
126265,1
92156,2
35766,5
15611,5
190456,5
171641,2
136792,5
71915,5
60209,5
45779,5
151198,2
167173,1
105303,5
58070,4
149284,5
59183,2
195477,2
144416,1
153952,5
117349,5
49395,1
18409,5
66790,1
190775,1
140314,5
62322,5
91884,1
92153,5
144366,1
130398,5
109937,4
19531,5
168615,5
196080,5
191352,2
3725,5
151438,4
117521,4
92636,1
88672,2
198050,4
62247,1
58904,1
122456,2
164866,1
191927,5
133839,4
41634,5
92445,4
108730,5
12869,1
149051,5
183983,1
154928,5
162191,1
125778,2
155415,4
168439,5
69808,2
42104,1
172309,1
36479,2
65386,2
154533,2
114365,2
65581,1
198680,5
77663,1
197423,4
193499,5
22887,1
56981,5
185535,5
99019,5
53764,5
132836,5
139693,2
34979,5
173552,2
166925,5
9703,5
43610,5
177383,5
112129,1
197089,2
127125,2
170807,2
188978,5
193824,1
153138,1
88493,2
177346,2
8757,2
180040,1
48726,5
71889,2
179299,2
58105,2
24057,2
123084,4
131023,5
77443,1
90470,2
90840,2
147776,4
80969,2
65377,2
23850,5
16295,5
41857,2
124934,5
43451,5
96463,5
183869,2
54515,2
184524,1
12522,1
139600,5
59346,5
88007,5
75112,1
133968,4
154107,5
103568,5
195861,1
